[5, 5, 50, 250, 50, 500]
[5, 5, 50, 250, 500, 50]
[5, 5, 50, 500, 250, 50]
[5, 5, 50, 500, 50, 250]
[5, 5, 50, 50, 250, 500]
[5, 5, 50, 50, 500, 250]
[5, 5, 50, 250, 50, 500]
[5, 5, 50, 250, 500, 50]
[5, 5, 50, 500, 250, 50]
[5, 5, 50, 500, 50, 250]
[5, 5, 250, 50, 50, 500]
[5, 5, 250, 50, 500, 50]
[5, 5, 250, 50, 50, 500]
[5, 5, 250, 50, 500, 50]
[5, 5, 250, 500, 50, 50]
[5, 5, 250, 500, 50, 50]
[5, 5, 500, 50, 250, 50]
[5, 5, 500, 50, 50, 250]
[5, 5, 500, 250, 50, 50]
[5, 5, 500, 250, 50, 50]
[5, 5, 500, 50, 250, 50]
[5, 5, 500, 50, 50, 250]
[5, 50, 5, 50, 250, 500]
[5, 50, 5, 50, 500, 250]
[5, 50, 5, 250, 50, 500]
[5, 50, 5, 250, 500, 50]
[5, 50, 5, 500, 250, 50]
[5, 50, 5, 500, 50, 250]
[5, 50, 50, 5, 250, 500]
[5, 50, 50, 5, 500, 250]
[5, 50, 50, 250, 5, 500]
[5, 50, 50, 250, 500, 5]
[5, 50, 50, 500, 250, 5]
[5, 50, 50, 500, 5, 250]
[5, 50, 250, 50, 5, 500]
[5, 50, 250, 50, 500, 5]
[5, 50, 250, 5, 50, 500]
[5, 50, 250, 5, 500, 50]
[5, 50, 250, 500, 5, 50]
[5, 50, 250, 500, 50, 5]
[5, 50, 500, 50, 250, 5]
[5, 50, 500, 50, 5, 250]
[5, 50, 500, 250, 50, 5]
[5, 50, 500, 250, 5, 50]
[5, 50, 500, 5, 250, 50]
[5, 50, 500, 5, 50, 250]
[5, 50, 50, 5, 250, 500]
[5, 50, 50, 5, 500, 250]
[5, 50, 50, 250, 5, 500]
[5, 50, 50, 250, 500, 5]
[5, 50, 50, 500, 250, 5]
[5, 50, 50, 500, 5, 250]
[5, 50, 5, 50, 250, 500]
[5, 50, 5, 50, 500, 250]
[5, 50, 5, 250, 50, 500]
[5, 50, 5, 250, 500, 50]
[5, 50, 5, 500, 250, 50]
[5, 50, 5, 500, 50, 250]
[5, 50, 250, 5, 50, 500]
[5, 50, 250, 5, 500, 50]
[5, 50, 250, 50, 5, 500]
[5, 50, 250, 50, 500, 5]
[5, 50, 250, 500, 50, 5]
[5, 50, 250, 500, 5, 50]
[5, 50, 500, 5, 250, 50]
[5, 50, 500, 5, 50, 250]
[5, 50, 500, 250, 5, 50]
[5, 50, 500, 250, 50, 5]
[5, 50, 500, 50, 250, 5]
[5, 50, 500, 50, 5, 250]
[5, 250, 50, 50, 5, 500]
[5, 250, 50, 50, 500, 5]
[5, 250, 50, 5, 50, 500]
[5, 250, 50, 5, 500, 50]
[5, 250, 50, 500, 5, 50]
[5, 250, 50, 500, 50, 5]
[5, 250, 50, 50, 5, 500]
[5, 250, 50, 50, 500, 5]
[5, 250, 50, 5, 50, 500]
[5, 250, 50, 5, 500, 50]
[5, 250, 50, 500, 5, 50]
[5, 250, 50, 500, 50, 5]
[5, 250, 5, 50, 50, 500]
[5, 250, 5, 50, 500, 50]
[5, 250, 5, 50, 50, 500]
[5, 250, 5, 50, 500, 50]
[5, 250, 5, 500, 50, 50]
[5, 250, 5, 500, 50, 50]
[5, 250, 500, 50, 5, 50]
[5, 250, 500, 50, 50, 5]
[5, 250, 500, 5, 50, 50]
[5, 250, 500, 5, 50, 50]
[5, 250, 500, 50, 5, 50]
[5, 250, 500, 50, 50, 5]
[5, 500, 50, 50, 250, 5]
[5, 500, 50, 50, 5, 250]
[5, 500, 50, 250, 50, 5]
[5, 500, 50, 250, 5, 50]
[5, 500, 50, 5, 250, 50]
[5, 500, 50, 5, 50, 250]
[5, 500, 50, 50, 250, 5]
[5, 500, 50, 50, 5, 250]
[5, 500, 50, 250, 50, 5]
[5, 500, 50, 250, 5, 50]
[5, 500, 50, 5, 250, 50]
[5, 500, 50, 5, 50, 250]
[5, 500, 250, 50, 50, 5]
[5, 500, 250, 50, 5, 50]
[5, 500, 250, 50, 50, 5]
[5, 500, 250, 50, 5, 50]
[5, 500, 250, 5, 50, 50]
[5, 500, 250, 5, 50, 50]
[5, 500, 5, 50, 250, 50]
[5, 500, 5, 50, 50, 250]
[5, 500, 5, 250, 50, 50]
[5, 500, 5, 250, 50, 50]
[5, 500, 5, 50, 250, 50]
[5, 500, 5, 50, 50, 250]
[50, 5, 5, 50, 250, 500]
[50, 5, 5, 50, 500, 250]
[50, 5, 5, 250, 50, 500]
[50, 5, 5, 250, 500, 50]
[50, 5, 5, 500, 250, 50]
[50, 5, 5, 500, 50, 250]
[50, 5, 50, 5, 250, 500]
[50, 5, 50, 5, 500, 250]
[50, 5, 50, 250, 5, 500]
[50, 5, 50, 250, 500, 5]
[50, 5, 50, 500, 250, 5]
[50, 5, 50, 500, 5, 250]
[50, 5, 250, 50, 5, 500]
[50, 5, 250, 50, 500, 5]
[50, 5, 250, 5, 50, 500]
[50, 5, 250, 5, 500, 50]
[50, 5, 250, 500, 5, 50]
[50, 5, 250, 500, 50, 5]
[50, 5, 500, 50, 250, 5]
[50, 5, 500, 50, 5, 250]
[50, 5, 500, 250, 50, 5]
[50, 5, 500, 250, 5, 50]
[50, 5, 500, 5, 250, 50]
[50, 5, 500, 5, 50, 250]
[50, 5, 5, 50, 250, 500]
[50, 5, 5, 50, 500, 250]
[50, 5, 5, 250, 50, 500]
[50, 5, 5, 250, 500, 50]
[50, 5, 5, 500, 250, 50]
[50, 5, 5, 500, 50, 250]
[50, 5, 50, 5, 250, 500]
[50, 5, 50, 5, 500, 250]
[50, 5, 50, 250, 5, 500]
[50, 5, 50, 250, 500, 5]
[50, 5, 50, 500, 250, 5]
[50, 5, 50, 500, 5, 250]
[50, 5, 250, 50, 5, 500]
[50, 5, 250, 50, 500, 5]
[50, 5, 250, 5, 50, 500]
[50, 5, 250, 5, 500, 50]
[50, 5, 250, 500, 5, 50]
[50, 5, 250, 500, 50, 5]
[50, 5, 500, 50, 250, 5]
[50, 5, 500, 50, 5, 250]
[50, 5, 500, 250, 50, 5]
[50, 5, 500, 250, 5, 50]
[50, 5, 500, 5, 250, 50]
[50, 5, 500, 5, 50, 250]
[50, 50, 5, 5, 250, 500]
[50, 50, 5, 5, 500, 250]
[50, 50, 5, 250, 5, 500]
[50, 50, 5, 250, 500, 5]
[50, 50, 5, 500, 250, 5]
[50, 50, 5, 500, 5, 250]
[50, 50, 5, 5, 250, 500]
[50, 50, 5, 5, 500, 250]
[50, 50, 5, 250, 5, 500]
[50, 50, 5, 250, 500, 5]
[50, 50, 5, 500, 250, 5]
[50, 50, 5, 500, 5, 250]
[50, 50, 250, 5, 5, 500]
[50, 50, 250, 5, 500, 5]
[50, 50, 250, 5, 5, 500]
[50, 50, 250, 5, 500, 5]
[50, 50, 250, 500, 5, 5]
[50, 50, 250, 500, 5, 5]
[50, 50, 500, 5, 250, 5]
[50, 50, 500, 5, 5, 250]
[50, 50, 500, 250, 5, 5]
[50, 50, 500, 250, 5, 5]
[50, 50, 500, 5, 250, 5]
[50, 50, 500, 5, 5, 250]
[50, 250, 5, 50, 5, 500]
[50, 250, 5, 50, 500, 5]
[50, 250, 5, 5, 50, 500]
[50, 250, 5, 5, 500, 50]
[50, 250, 5, 500, 5, 50]
[50, 250, 5, 500, 50, 5]
[50, 250, 50, 5, 5, 500]
[50, 250, 50, 5, 500, 5]
[50, 250, 50, 5, 5, 500]
[50, 250, 50, 5, 500, 5]
[50, 250, 50, 500, 5, 5]
[50, 250, 50, 500, 5, 5]
[50, 250, 5, 50, 5, 500]
[50, 250, 5, 50, 500, 5]
[50, 250, 5, 5, 50, 500]
[50, 250, 5, 5, 500, 50]
[50, 250, 5, 500, 5, 50]
[50, 250, 5, 500, 50, 5]
[50, 250, 500, 50, 5, 5]
[50, 250, 500, 50, 5, 5]
[50, 250, 500, 5, 50, 5]
[50, 250, 500, 5, 5, 50]
[50, 250, 500, 5, 5, 50]
[50, 250, 500, 5, 50, 5]
[50, 500, 5, 50, 250, 5]
[50, 500, 5, 50, 5, 250]
[50, 500, 5, 250, 50, 5]
[50, 500, 5, 250, 5, 50]
[50, 500, 5, 5, 250, 50]
[50, 500, 5, 5, 50, 250]
[50, 500, 50, 5, 250, 5]
[50, 500, 50, 5, 5, 250]
[50, 500, 50, 250, 5, 5]
[50, 500, 50, 250, 5, 5]
[50, 500, 50, 5, 250, 5]
[50, 500, 50, 5, 5, 250]
[50, 500, 250, 50, 5, 5]
[50, 500, 250, 50, 5, 5]
[50, 500, 250, 5, 50, 5]
[50, 500, 250, 5, 5, 50]
[50, 500, 250, 5, 5, 50]
[50, 500, 250, 5, 50, 5]
[50, 500, 5, 50, 250, 5]
[50, 500, 5, 50, 5, 250]
[50, 500, 5, 250, 50, 5]
[50, 500, 5, 250, 5, 50]
[50, 500, 5, 5, 250, 50]
[50, 500, 5, 5, 50, 250]
[50, 5, 50, 5, 250, 500]
[50, 5, 50, 5, 500, 250]
[50, 5, 50, 250, 5, 500]
[50, 5, 50, 250, 500, 5]
[50, 5, 50, 500, 250, 5]
[50, 5, 50, 500, 5, 250]
[50, 5, 5, 50, 250, 500]
[50, 5, 5, 50, 500, 250]
[50, 5, 5, 250, 50, 500]
[50, 5, 5, 250, 500, 50]
[50, 5, 5, 500, 250, 50]
[50, 5, 5, 500, 50, 250]
[50, 5, 250, 5, 50, 500]
[50, 5, 250, 5, 500, 50]
[50, 5, 250, 50, 5, 500]
[50, 5, 250, 50, 500, 5]
[50, 5, 250, 500, 50, 5]
[50, 5, 250, 500, 5, 50]
[50, 5, 500, 5, 250, 50]
[50, 5, 500, 5, 50, 250]
[50, 5, 500, 250, 5, 50]
[50, 5, 500, 250, 50, 5]
[50, 5, 500, 50, 250, 5]
[50, 5, 500, 50, 5, 250]
[50, 50, 5, 5, 250, 500]
[50, 50, 5, 5, 500, 250]
[50, 50, 5, 250, 5, 500]
[50, 50, 5, 250, 500, 5]
[50, 50, 5, 500, 250, 5]
[50, 50, 5, 500, 5, 250]
[50, 50, 5, 5, 250, 500]
[50, 50, 5, 5, 500, 250]
[50, 50, 5, 250, 5, 500]
[50, 50, 5, 250, 500, 5]
[50, 50, 5, 500, 250, 5]
[50, 50, 5, 500, 5, 250]
[50, 50, 250, 5, 5, 500]
[50, 50, 250, 5, 500, 5]
[50, 50, 250, 5, 5, 500]
[50, 50, 250, 5, 500, 5]
[50, 50, 250, 500, 5, 5]
[50, 50, 250, 500, 5, 5]
[50, 50, 500, 5, 250, 5]
[50, 50, 500, 5, 5, 250]
[50, 50, 500, 250, 5, 5]
[50, 50, 500, 250, 5, 5]
[50, 50, 500, 5, 250, 5]
[50, 50, 500, 5, 5, 250]
[50, 5, 50, 5, 250, 500]
[50, 5, 50, 5, 500, 250]
[50, 5, 50, 250, 5, 500]
[50, 5, 50, 250, 500, 5]
[50, 5, 50, 500, 250, 5]
[50, 5, 50, 500, 5, 250]
[50, 5, 5, 50, 250, 500]
[50, 5, 5, 50, 500, 250]
[50, 5, 5, 250, 50, 500]
[50, 5, 5, 250, 500, 50]
[50, 5, 5, 500, 250, 50]
[50, 5, 5, 500, 50, 250]
[50, 5, 250, 5, 50, 500]
[50, 5, 250, 5, 500, 50]
[50, 5, 250, 50, 5, 500]
[50, 5, 250, 50, 500, 5]
[50, 5, 250, 500, 50, 5]
[50, 5, 250, 500, 5, 50]
[50, 5, 500, 5, 250, 50]
[50, 5, 500, 5, 50, 250]
[50, 5, 500, 250, 5, 50]
[50, 5, 500, 250, 50, 5]
[50, 5, 500, 50, 250, 5]
[50, 5, 500, 50, 5, 250]
[50, 250, 50, 5, 5, 500]
[50, 250, 50, 5, 500, 5]
[50, 250, 50, 5, 5, 500]
[50, 250, 50, 5, 500, 5]
[50, 250, 50, 500, 5, 5]
[50, 250, 50, 500, 5, 5]
[50, 250, 5, 50, 5, 500]
[50, 250, 5, 50, 500, 5]
[50, 250, 5, 5, 50, 500]
[50, 250, 5, 5, 500, 50]
[50, 250, 5, 500, 5, 50]
[50, 250, 5, 500, 50, 5]
[50, 250, 5, 5, 50, 500]
[50, 250, 5, 5, 500, 50]
[50, 250, 5, 50, 5, 500]
[50, 250, 5, 50, 500, 5]
[50, 250, 5, 500, 50, 5]
[50, 250, 5, 500, 5, 50]
[50, 250, 500, 5, 5, 50]
[50, 250, 500, 5, 50, 5]
[50, 250, 500, 5, 5, 50]
[50, 250, 500, 5, 50, 5]
[50, 250, 500, 50, 5, 5]
[50, 250, 500, 50, 5, 5]
[50, 500, 50, 5, 250, 5]
[50, 500, 50, 5, 5, 250]
[50, 500, 50, 250, 5, 5]
[50, 500, 50, 250, 5, 5]
[50, 500, 50, 5, 250, 5]
[50, 500, 50, 5, 5, 250]
[50, 500, 5, 50, 250, 5]
[50, 500, 5, 50, 5, 250]
[50, 500, 5, 250, 50, 5]
[50, 500, 5, 250, 5, 50]
[50, 500, 5, 5, 250, 50]
[50, 500, 5, 5, 50, 250]
[50, 500, 250, 5, 50, 5]
[50, 500, 250, 5, 5, 50]
[50, 500, 250, 50, 5, 5]
[50, 500, 250, 50, 5, 5]
[50, 500, 250, 5, 50, 5]
[50, 500, 250, 5, 5, 50]
[50, 500, 5, 5, 250, 50]
[50, 500, 5, 5, 50, 250]
[50, 500, 5, 250, 5, 50]
[50, 500, 5, 250, 50, 5]
[50, 500, 5, 50, 250, 5]
[50, 500, 5, 50, 5, 250]
[250, 5, 50, 50, 5, 500]
[250, 5, 50, 50, 500, 5]
[250, 5, 50, 5, 50, 500]
[250, 5, 50, 5, 500, 50]
[250, 5, 50, 500, 5, 50]
[250, 5, 50, 500, 50, 5]
[250, 5, 50, 50, 5, 500]
[250, 5, 50, 50, 500, 5]
[250, 5, 50, 5, 50, 500]
[250, 5, 50, 5, 500, 50]
[250, 5, 50, 500, 5, 50]
[250, 5, 50, 500, 50, 5]
[250, 5, 5, 50, 50, 500]
[250, 5, 5, 50, 500, 50]
[250, 5, 5, 50, 50, 500]
[250, 5, 5, 50, 500, 50]
[250, 5, 5, 500, 50, 50]
[250, 5, 5, 500, 50, 50]
[250, 5, 500, 50, 5, 50]
[250, 5, 500, 50, 50, 5]
[250, 5, 500, 5, 50, 50]
[250, 5, 500, 5, 50, 50]
[250, 5, 500, 50, 5, 50]
[250, 5, 500, 50, 50, 5]
[250, 50, 5, 50, 5, 500]
[250, 50, 5, 50, 500, 5]
[250, 50, 5, 5, 50, 500]
[250, 50, 5, 5, 500, 50]
[250, 50, 5, 500, 5, 50]
[250, 50, 5, 500, 50, 5]
[250, 50, 50, 5, 5, 500]
[250, 50, 50, 5, 500, 5]
[250, 50, 50, 5, 5, 500]
[250, 50, 50, 5, 500, 5]
[250, 50, 50, 500, 5, 5]
[250, 50, 50, 500, 5, 5]
[250, 50, 5, 50, 5, 500]
[250, 50, 5, 50, 500, 5]
[250, 50, 5, 5, 50, 500]
[250, 50, 5, 5, 500, 50]
[250, 50, 5, 500, 5, 50]
[250, 50, 5, 500, 50, 5]
[250, 50, 500, 50, 5, 5]
[250, 50, 500, 50, 5, 5]
[250, 50, 500, 5, 50, 5]
[250, 50, 500, 5, 5, 50]
[250, 50, 500, 5, 5, 50]
[250, 50, 500, 5, 50, 5]
[250, 50, 50, 5, 5, 500]
[250, 50, 50, 5, 500, 5]
[250, 50, 50, 5, 5, 500]
[250, 50, 50, 5, 500, 5]
[250, 50, 50, 500, 5, 5]
[250, 50, 50, 500, 5, 5]
[250, 50, 5, 50, 5, 500]
[250, 50, 5, 50, 500, 5]
[250, 50, 5, 5, 50, 500]
[250, 50, 5, 5, 500, 50]
[250, 50, 5, 500, 5, 50]
[250, 50, 5, 500, 50, 5]
[250, 50, 5, 5, 50, 500]
[250, 50, 5, 5, 500, 50]
[250, 50, 5, 50, 5, 500]
[250, 50, 5, 50, 500, 5]
[250, 50, 5, 500, 50, 5]
[250, 50, 5, 500, 5, 50]
[250, 50, 500, 5, 5, 50]
[250, 50, 500, 5, 50, 5]
[250, 50, 500, 5, 5, 50]
[250, 50, 500, 5, 50, 5]
[250, 50, 500, 50, 5, 5]
[250, 50, 500, 50, 5, 5]
[250, 5, 50, 50, 5, 500]
[250, 5, 50, 50, 500, 5]
[250, 5, 50, 5, 50, 500]
[250, 5, 50, 5, 500, 50]
[250, 5, 50, 500, 5, 50]
[250, 5, 50, 500, 50, 5]
[250, 5, 50, 50, 5, 500]
[250, 5, 50, 50, 500, 5]
[250, 5, 50, 5, 50, 500]
[250, 5, 50, 5, 500, 50]
[250, 5, 50, 500, 5, 50]
[250, 5, 50, 500, 50, 5]
[250, 5, 5, 50, 50, 500]
[250, 5, 5, 50, 500, 50]
[250, 5, 5, 50, 50, 500]
[250, 5, 5, 50, 500, 50]
[250, 5, 5, 500, 50, 50]
[250, 5, 5, 500, 50, 50]
[250, 5, 500, 50, 5, 50]
[250, 5, 500, 50, 50, 5]
[250, 5, 500, 5, 50, 50]
[250, 5, 500, 5, 50, 50]
[250, 5, 500, 50, 5, 50]
[250, 5, 500, 50, 50, 5]
[250, 500, 50, 50, 5, 5]
[250, 500, 50, 50, 5, 5]
[250, 500, 50, 5, 50, 5]
[250, 500, 50, 5, 5, 50]
[250, 500, 50, 5, 5, 50]
[250, 500, 50, 5, 50, 5]
[250, 500, 50, 50, 5, 5]
[250, 500, 50, 50, 5, 5]
[250, 500, 50, 5, 50, 5]
[250, 500, 50, 5, 5, 50]
[250, 500, 50, 5, 5, 50]
[250, 500, 50, 5, 50, 5]
[250, 500, 5, 50, 50, 5]
[250, 500, 5, 50, 5, 50]
[250, 500, 5, 50, 50, 5]
[250, 500, 5, 50, 5, 50]
[250, 500, 5, 5, 50, 50]
[250, 500, 5, 5, 50, 50]
[250, 500, 5, 50, 5, 50]
[250, 500, 5, 50, 50, 5]
[250, 500, 5, 5, 50, 50]
[250, 500, 5, 5, 50, 50]
[250, 500, 5, 50, 5, 50]
[250, 500, 5, 50, 50, 5]
[500, 5, 50, 50, 250, 5]
[500, 5, 50, 50, 5, 250]
[500, 5, 50, 250, 50, 5]
[500, 5, 50, 250, 5, 50]
[500, 5, 50, 5, 250, 50]
[500, 5, 50, 5, 50, 250]
[500, 5, 50, 50, 250, 5]
[500, 5, 50, 50, 5, 250]
[500, 5, 50, 250, 50, 5]
[500, 5, 50, 250, 5, 50]
[500, 5, 50, 5, 250, 50]
[500, 5, 50, 5, 50, 250]
[500, 5, 250, 50, 50, 5]
[500, 5, 250, 50, 5, 50]
[500, 5, 250, 50, 50, 5]
[500, 5, 250, 50, 5, 50]
[500, 5, 250, 5, 50, 50]
[500, 5, 250, 5, 50, 50]
[500, 5, 5, 50, 250, 50]
[500, 5, 5, 50, 50, 250]
[500, 5, 5, 250, 50, 50]
[500, 5, 5, 250, 50, 50]
[500, 5, 5, 50, 250, 50]
[500, 5, 5, 50, 50, 250]
[500, 50, 5, 50, 250, 5]
[500, 50, 5, 50, 5, 250]
[500, 50, 5, 250, 50, 5]
[500, 50, 5, 250, 5, 50]
[500, 50, 5, 5, 250, 50]
[500, 50, 5, 5, 50, 250]
[500, 50, 50, 5, 250, 5]
[500, 50, 50, 5, 5, 250]
[500, 50, 50, 250, 5, 5]
[500, 50, 50, 250, 5, 5]
[500, 50, 50, 5, 250, 5]
[500, 50, 50, 5, 5, 250]
[500, 50, 250, 50, 5, 5]
[500, 50, 250, 50, 5, 5]
[500, 50, 250, 5, 50, 5]
[500, 50, 250, 5, 5, 50]
[500, 50, 250, 5, 5, 50]
[500, 50, 250, 5, 50, 5]
[500, 50, 5, 50, 250, 5]
[500, 50, 5, 50, 5, 250]
[500, 50, 5, 250, 50, 5]
[500, 50, 5, 250, 5, 50]
[500, 50, 5, 5, 250, 50]
[500, 50, 5, 5, 50, 250]
[500, 50, 50, 5, 250, 5]
[500, 50, 50, 5, 5, 250]
[500, 50, 50, 250, 5, 5]
[500, 50, 50, 250, 5, 5]
[500, 50, 50, 5, 250, 5]
[500, 50, 50, 5, 5, 250]
[500, 50, 5, 50, 250, 5]
[500, 50, 5, 50, 5, 250]
[500, 50, 5, 250, 50, 5]
[500, 50, 5, 250, 5, 50]
[500, 50, 5, 5, 250, 50]
[500, 50, 5, 5, 50, 250]
[500, 50, 250, 5, 50, 5]
[500, 50, 250, 5, 5, 50]
[500, 50, 250, 50, 5, 5]
[500, 50, 250, 50, 5, 5]
[500, 50, 250, 5, 50, 5]
[500, 50, 250, 5, 5, 50]
[500, 50, 5, 5, 250, 50]
[500, 50, 5, 5, 50, 250]
[500, 50, 5, 250, 5, 50]
[500, 50, 5, 250, 50, 5]
[500, 50, 5, 50, 250, 5]
[500, 50, 5, 50, 5, 250]
[500, 250, 50, 50, 5, 5]
[500, 250, 50, 50, 5, 5]
[500, 250, 50, 5, 50, 5]
[500, 250, 50, 5, 5, 50]
[500, 250, 50, 5, 5, 50]
[500, 250, 50, 5, 50, 5]
[500, 250, 50, 50, 5, 5]
[500, 250, 50, 50, 5, 5]
[500, 250, 50, 5, 50, 5]
[500, 250, 50, 5, 5, 50]
[500, 250, 50, 5, 5, 50]
[500, 250, 50, 5, 50, 5]
[500, 250, 5, 50, 50, 5]
[500, 250, 5, 50, 5, 50]
[500, 250, 5, 50, 50, 5]
[500, 250, 5, 50, 5, 50]
[500, 250, 5, 5, 50, 50]
[500, 250, 5, 5, 50, 50]
[500, 250, 5, 50, 5, 50]
[500, 250, 5, 50, 50, 5]
[500, 250, 5, 5, 50, 50]
[500, 250, 5, 5, 50, 50]
[500, 250, 5, 50, 5, 50]
[500, 250, 5, 50, 50, 5]
[500, 5, 50, 50, 250, 5]
[500, 5, 50, 50, 5, 250]
[500, 5, 50, 250, 50, 5]
[500, 5, 50, 250, 5, 50]
[500, 5, 50, 5, 250, 50]
[500, 5, 50, 5, 50, 250]
[500, 5, 50, 50, 250, 5]
[500, 5, 50, 50, 5, 250]
[500, 5, 50, 250, 50, 5]
[500, 5, 50, 250, 5, 50]
[500, 5, 50, 5, 250, 50]
[500, 5, 50, 5, 50, 250]
[500, 5, 250, 50, 50, 5]
[500, 5, 250, 50, 5, 50]
[500, 5, 250, 50, 50, 5]
[500, 5, 250, 50, 5, 50]
[500, 5, 250, 5, 50, 50]
[500, 5, 250, 5, 50, 50]
[500, 5, 5, 50, 250, 50]
[500, 5, 5, 50, 50, 250]
[500, 5, 5, 250, 50, 50]
[500, 5, 5, 250, 50, 50]
[500, 5, 5, 50, 250, 50]
[500, 5, 5, 50, 50, 250]
